Order Date,Ship Date,Ship Mode,Segment,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Year,Month,Month_Name,Sales_log
2016-08-28,2016-09-04,Standard Class,Consumer,Los Angeles,California,90049.0,West,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666,2016,8,Aug,5.732259786148523
2016-08-28,2016-09-04,Standard Class,Consumer,Los Angeles,California,90049.0,West,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,728.82,2016,8,Aug,6.592797928395274
2016-08-28,2016-09-04,Standard Class,Consumer,Los Angeles,California,90049.0,West,Office Supplies,Binders,GBC Wire Binding Combs,41.36,2016,8,Aug,3.7462045207332055
2016-08-28,2016-09-04,Standard Class,Consumer,Los Angeles,California,90049.0,West,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,2016,8,Aug,3.7881816551877985
2016-08-28,2016-09-04,Standard Class,Consumer,Los Angeles,California,90049.0,West,Furniture,Furnishings,Eldon Wave Desk Accessories,4.16,2016,8,Aug,1.6409365794934714
2016-09-20,2016-09-26,Standard Class,Corporate,Long Beach,New York,11561.0,East,Office Supplies,Paper,Xerox 1881,61.4,2016,9,Sep,4.133565275375382
2016-09-20,2016-09-26,Standard Class,Corporate,Long Beach,New York,11561.0,East,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.448,2016,9,Sep,3.236637154446843
2017-11-07,2017-11-09,First Class,Consumer,Rochester,New York,14609.0,East,Technology,Phones,AT&T SB67148 SynJ,263.96,2017,11,Nov,5.579578871196895
2017-11-07,2017-11-09,First Class,Consumer,Rochester,New York,14609.0,East,Technology,Phones,Jabra Supreme Plus Driver EditionÂ Headset,359.97,2017,11,Nov,5.888794852386603
2017-11-07,2017-11-09,First Class,Consumer,Rochester,New York,14609.0,East,Office Supplies,Paper,Xerox 23,12.96,2017,11,Nov,2.6361960973342264
2017-11-07,2017-11-09,First Class,Consumer,Rochester,New York,14609.0,East,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",116.82,2017,11,Nov,4.7691580360935415
2017-11-07,2017-11-09,First Class,Consumer,Rochester,New York,14609.0,East,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2017,11,Nov,5.626843833269197
2016-10-20,2016-10-24,Standard Class,Corporate,San Francisco,California,94109.0,West,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,239.97,2016,10,Oct,5.484672444414411
2016-10-20,2016-10-24,Standard Class,Corporate,San Francisco,California,94109.0,West,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.02,2016,10,Oct,2.834389123145228
2018-01-01,2018-01-05,Standard Class,Consumer,Huntsville,Texas,77340.0,Central,Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.56,2018,1,Jan,6.12152743140615
2018-01-01,2018-01-05,Standard Class,Consumer,Huntsville,Texas,77340.0,Central,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,2018,1,Jan,4.958780438553979
2018-01-01,2018-01-05,Standard Class,Consumer,Huntsville,Texas,77340.0,Central,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.744,2018,1,Jan,5.742182338184078
2018-01-01,2018-01-05,Standard Class,Consumer,Huntsville,Texas,77340.0,Central,Office Supplies,Art,Fluorescent Highlighters by Dixon,12.736,2018,1,Jan,2.6200201235951743
2018-01-01,2018-01-05,Standard Class,Consumer,Huntsville,Texas,77340.0,Central,Office Supplies,Binders,GBC Instant Report Kit,6.47,2018,1,Jan,2.010894999144726
2018-01-01,2018-01-05,Standard Class,Consumer,Huntsville,Texas,77340.0,Central,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.748,2018,1,Jan,2.691107480371898
2018-01-01,2018-01-05,Standard Class,Consumer,Huntsville,Texas,77340.0,Central,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2018,1,Jan,2.7864916274087728
2016-06-23,2016-06-29,Standard Class,Corporate,East Point,Georgia,30344.0,South,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,2016,6,Jun,3.3470931226689546
2016-06-23,2016-06-29,Standard Class,Corporate,East Point,Georgia,30344.0,South,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,165.98,2016,6,Jun,5.117874044765855
2016-06-23,2016-06-29,Standard Class,Corporate,East Point,Georgia,30344.0,South,Technology,Accessories,Dell Slim USB Multimedia Keyboard,75.0,2016,6,Jun,4.330733340286331
2017-11-22,2017-11-27,Standard Class,Home Office,New York City,New York,10009.0,East,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272,2017,11,Nov,4.907287566236128
2016-10-26,2016-11-01,Standard Class,Corporate,Springfield,Oregon,97477.0,West,Office Supplies,Labels,Avery 477,146.544,2016,10,Oct,4.994126436380505
2016-10-26,2016-11-01,Standard Class,Corporate,Springfield,Oregon,97477.0,West,Office Supplies,Paper,Xerox 1914,131.904,2016,10,Oct,4.889627063084178
2016-10-26,2016-11-01,Standard Class,Corporate,Springfield,Oregon,97477.0,West,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,2016,10,Oct,5.32242444189127
2016-10-26,2016-11-01,Standard Class,Corporate,Springfield,Oregon,97477.0,West,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,2016,10,Oct,2.7279181857396764
2016-10-26,2016-11-01,Standard Class,Corporate,Springfield,Oregon,97477.0,West,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,2016,10,Oct,6.578751086968419
2017-10-20,2017-10-26,Standard Class,Home Office,Arlington,Virginia,22204.0,South,Furniture,Furnishings,Aluminum Document Frame,61.1,2017,10,Oct,4.128745988939433
2018-04-28,2018-05-02,Standard Class,Consumer,Wilmington,North Carolina,28403.0,South,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,28.08,2018,4,Apr,3.3700506526653187
2017-09-29,2017-10-01,Second Class,Corporate,Yuma,Arizona,85364.0,West,Office Supplies,Art,Newell 351,10.496,2017,9,Sep,2.441999148776724
2016-07-10,2016-07-14,Standard Class,Consumer,San Bernardino,California,92404.0,West,Office Supplies,Binders,Large Capacity Hanging Post Binders,39.92,2016,7,Jul,3.711618941083426
2016-08-07,2016-08-09,First Class,Corporate,Baltimore,Maryland,21215.0,East,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58,2016,8,Aug,4.364117214130314
2015-12-07,2015-12-13,Standard Class,Home Office,Seattle,Washington,98103.0,West,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.36,2015,12,Dec,5.599754404232153
2016-12-10,2016-12-14,Standard Class,Consumer,San Francisco,California,94110.0,West,Office Supplies,Labels,Avery File Folder Labels,5.76,2016,12,Dec,1.9110228900548727
2018-11-08,2018-11-13,Second Class,Home Office,New York City,New York,10035.0,East,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.9,2018,11,Nov,4.7086288943563215
2018-07-27,2018-08-01,Second Class,Consumer,Seattle,Washington,98115.0,West,Furniture,Furnishings,Staple-based wall hangings,23.88,2018,7,Jul,3.2140642678709788
2018-07-27,2018-08-01,Second Class,Consumer,Seattle,Washington,98115.0,West,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.2,2018,7,Jul,3.3032169733019514
2018-07-27,2018-08-01,Second Class,Consumer,Seattle,Washington,98115.0,West,Office Supplies,Paper,Xerox 227,12.96,2018,7,Jul,2.6361960973342264
2018-07-27,2018-08-01,Second Class,Consumer,Seattle,Washington,98115.0,West,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95,2018,7,Jul,5.463619918172396
2018-12-28,2019-01-01,Standard Class,Consumer,Albuquerque,New Mexico,87105.0,West,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,2018,12,Dec,4.781222129768451
2018-12-28,2019-01-01,Standard Class,Consumer,Albuquerque,New Mexico,87105.0,West,Office Supplies,Paper,Xerox 1953,4.28,2018,12,Dec,1.6639260977181702
2017-03-10,2017-03-13,First Class,Home Office,Los Angeles,California,90045.0,West,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,2017,3,Mar,3.326832966373293
2017-03-10,2017-03-13,First Class,Home Office,Los Angeles,California,90045.0,West,Technology,Machines,Okidata MB760 Printer,3357.6,2017,3,Mar,8.119279499460907
2016-05-22,2016-05-26,Standard Class,Consumer,Los Angeles,California,90045.0,West,Office Supplies,Labels,Avery 476,8.26,2016,5,May,2.225704048658088
2016-05-22,2016-05-26,Standard Class,Consumer,Los Angeles,California,90045.0,West,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32,2016,5,May,7.997770720424729
2016-05-22,2016-05-26,Standard Class,Consumer,Los Angeles,California,90045.0,West,Office Supplies,Storage,Pizazz Global Quick File,104.79,2016,5,May,4.661455996998683
2016-05-22,2016-05-26,Standard Class,Consumer,Los Angeles,California,90045.0,West,Technology,Phones,Aastra 57i VoIP phone,775.728,2016,5,May,6.655090224730755
2018-02-17,2018-02-19,First Class,Home Office,Houston,Texas,77041.0,Central,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.0664,2018,2,Feb,4.500547176083805
2018-02-17,2018-02-19,First Class,Home Office,Houston,Texas,77041.0,Central,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,2018,2,Feb,5.172980875236739
2018-02-17,2018-02-19,First Class,Home Office,Houston,Texas,77041.0,Central,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,2018,2,Feb,6.085264496178653
2018-12-08,2018-12-15,Standard Class,Consumer,Philadelphia,Pennsylvania,19140.0,East,Furniture,Chairs,Global Deluxe Steno Chair,215.544,2018,12,Dec,5.377793760049815
2018-11-18,2018-11-23,Standard Class,Consumer,Chicago,Illinois,60623.0,Central,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",55.584,2018,11,Nov,4.035726259733689
2018-11-18,2018-11-23,Standard Class,Consumer,Chicago,Illinois,60623.0,Central,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127.386,2018,11,Nov,4.85504135104328
2017-12-01,2017-12-03,Second Class,Consumer,San Angelo,Texas,76903.0,Central,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.43,2017,12,Dec,5.519178314704694
2017-12-01,2017-12-03,Second Class,Consumer,San Angelo,Texas,76903.0,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,11.648,2017,12,Dec,2.537499099907171
2017-12-01,2017-12-03,Second Class,Consumer,San Angelo,Texas,76903.0,Central,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2017,12,Dec,4.457203678024437
2018-10-03,2018-10-07,Second Class,Corporate,Pasadena,Texas,77506.0,Central,Office Supplies,Art,Colorific Watercolor Pencils,20.64,2018,10,Oct,3.074543453978281
2018-08-29,2018-09-04,Standard Class,Corporate,Los Angeles,California,90049.0,West,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,2018,8,Aug,5.004080525125581
2018-11-24,2018-11-24,Same Day,Corporate,Garden City,Kansas,67846.0,Central,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,2018,11,Nov,3.534853766474829
2018-06-30,2018-07-05,Standard Class,Consumer,Los Angeles,California,90045.0,West,Office Supplies,Paper,Xerox 1919,204.95,2018,6,Jun,5.32763342088209
2018-07-22,2018-07-27,Standard Class,Consumer,Chicago,Illinois,60653.0,Central,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,526.344,2018,7,Jul,6.267853087014966
2017-11-11,2017-11-16,Standard Class,Consumer,San Francisco,California,94110.0,West,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2017,11,Nov,3.7602694502006093
2017-11-11,2017-11-16,Standard Class,Consumer,San Francisco,California,94110.0,West,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,2017,11,Nov,6.1140184064875545
2017-11-11,2017-11-16,Standard Class,Consumer,San Francisco,California,94110.0,West,Office Supplies,Binders,Avery Poly Binder Pockets,31.504,2017,11,Nov,3.4813631586854257
2015-12-09,2015-12-15,Standard Class,Consumer,Philadelphia,Pennsylvania,19134.0,East,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,30.672,2015,12,Dec,3.4554330098038295
2015-12-09,2015-12-15,Standard Class,Consumer,Philadelphia,Pennsylvania,19134.0,East,Technology,Copiers,Canon PC940 Copier,1079.976,2015,12,Dec,6.9856196157276225
2018-09-07,2018-09-12,Standard Class,Consumer,Modesto,California,95351.0,West,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2018,9,Sep,5.091096375777642
2016-02-06,2016-02-13,Standard Class,Consumer,Houston,Texas,77070.0,Central,Office Supplies,Binders,UniKeep View Case Binders,2.934,2016,2,Feb,1.3696567199668674
2016-02-06,2016-02-13,Standard Class,Consumer,Houston,Texas,77070.0,Central,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,2016,2,Feb,2.971849333090659
2016-02-06,2016-02-13,Standard Class,Consumer,Houston,Texas,77070.0,Central,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",670.752,2016,2,Feb,6.50988922478927
2018-08-26,2018-09-01,Standard Class,Consumer,Chicago,Illinois,60610.0,Central,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,2018,8,Aug,4.189048497691398
2015-07-20,2015-07-23,First Class,Corporate,Riverside,California,92503.0,West,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2015,7,Jul,3.759803792450635
2015-07-20,2015-07-23,First Class,Corporate,Riverside,California,92503.0,West,Office Supplies,Paper,Xerox 1965,11.96,2015,7,Jul,2.561867690924129
2015-07-20,2015-07-23,First Class,Corporate,Riverside,California,92503.0,West,Office Supplies,Art,Newell 348,13.12,2015,7,Jul,2.647592232065096
2015-07-20,2015-07-23,First Class,Corporate,Riverside,California,92503.0,West,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,2015,7,Jul,6.284898794037626
2016-10-08,2016-10-13,Standard Class,Corporate,Dallas,Texas,75081.0,Central,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.78,2016,10,Oct,4.3010876921685295
2016-02-16,2016-02-21,Standard Class,Consumer,Los Angeles,California,90008.0,West,Office Supplies,Paper,Xerox 1881,36.84,2016,2,Feb,3.6333667441836774
2016-02-16,2016-02-21,Standard Class,Consumer,Los Angeles,California,90008.0,West,Office Supplies,Labels,Avery 485,87.71,2016,2,Feb,4.485372622532496
2017-08-12,2017-08-16,Standard Class,Corporate,Lakeland,Florida,33801.0,South,Furniture,Tables,BPI Conference Tables,562.2925,2017,8,Aug,6.333799031414729
2015-11-09,2015-11-13,Standard Class,Home Office,New York City,New York,10035.0,East,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",56.52,2015,11,Nov,4.052132713412791
2017-07-18,2017-07-22,Standard Class,Home Office,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Art,Newell 326,11.264,2017,7,Jul,2.506668141569513
2017-07-18,2017-07-22,Standard Class,Home Office,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Storage,Steel Personal Filing/Posting Tote,284.08,2017,7,Jul,5.65276984263367
2017-07-18,2017-07-22,Standard Class,Home Office,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Paper,Xerox 196,18.496,2017,7,Jul,2.970209316322905
2017-02-05,2017-02-10,Standard Class,Consumer,San Diego,California,92037.0,West,Office Supplies,Labels,Avery 508,14.73,2017,2,Feb,2.7555697170701863
2017-02-05,2017-02-10,Standard Class,Consumer,San Diego,California,92037.0,West,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,2017,2,Feb,5.233992155991479
2017-02-05,2017-02-10,Standard Class,Consumer,San Diego,California,92037.0,West,Furniture,Tables,Chromcraft Round Conference Tables,557.728,2017,2,Feb,6.325662771550828
2017-02-05,2017-02-10,Standard Class,Consumer,San Diego,California,92037.0,West,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,159.968,2017,2,Feb,5.081205587465545
2015-06-20,2015-06-27,Standard Class,Consumer,Lawton,Oklahoma,73505.0,Central,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,471.9,2015,6,Jun,6.15888394964983
2015-06-20,2015-06-27,Standard Class,Consumer,Lawton,Oklahoma,73505.0,Central,Office Supplies,Art,Nontoxic Chalk,3.52,2015,6,Jun,1.5085119938441398
2018-06-09,2018-06-14,Standard Class,Consumer,Salem,Virginia,24153.0,South,Office Supplies,Paper,Easy-staple paper,49.12,2018,6,Jun,3.9144201300278674
2017-12-27,2017-12-31,Standard Class,Home Office,Santa Ana,California,92704.0,West,Office Supplies,Labels,Avery File Folder Labels,20.16,2017,12,Dec,3.052112606990099
2015-01-26,2015-01-29,First Class,Corporate,Rapid City,South Dakota,57701.0,Central,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,2015,1,Jan,2.457877977400081
2015-01-26,2015-01-29,First Class,Corporate,Rapid City,South Dakota,57701.0,Central,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2015,1,Jan,4.962564870851173
2018-03-23,2018-03-25,First Class,Consumer,Seattle,Washington,98115.0,West,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2018,3,Mar,3.5109482456212744
2018-03-23,2018-03-25,First Class,Consumer,Seattle,Washington,98115.0,West,Office Supplies,Paper,Xerox 1898,20.04,2018,3,Mar,3.046425387869509
2018-03-23,2018-03-25,First Class,Consumer,Seattle,Washington,98115.0,West,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96,2018,3,Mar,9.546881177675054
2018-03-20,2018-03-24,Standard Class,Consumer,Middletown,Connecticut,6457.0,East,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2018,3,Mar,5.476463551931511
2018-03-20,2018-03-24,Standard Class,Consumer,Middletown,Connecticut,6457.0,East,Office Supplies,Paper,Xerox 1988,61.96,2018,3,Mar,4.1424996041091475
2017-10-04,2017-10-09,Standard Class,Consumer,Baltimore,Maryland,21215.0,East,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2017,10,Oct,5.482187723331842
2017-11-18,2017-11-22,Standard Class,Consumer,San Diego,California,92105.0,West,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595.0,2017,11,Nov,6.39024066706535
2018-12-26,2019-01-01,Standard Class,Corporate,Odessa,Texas,79762.0,Central,Office Supplies,Paper,Xerox 1959,16.032,2018,12,Dec,2.835093927591178
2017-03-09,2017-03-13,Standard Class,Home Office,Milford,Connecticut,6460.0,East,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,2017,3,Mar,5.302060352826871
2017-02-16,2017-02-20,Standard Class,Consumer,Belleville,New Jersey,7109.0,East,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,227.96,2017,2,Feb,5.43354731580814
2016-09-28,2016-10-03,Second Class,Consumer,New York City,New York,10035.0,East,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",293.52,2016,9,Sep,5.685346912500516
2016-09-28,2016-10-03,Second Class,Consumer,New York City,New York,10035.0,East,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2016,9,Sep,5.733276549883904
2016-11-02,2016-11-06,Standard Class,Consumer,San Diego,California,92105.0,West,Furniture,Furnishings,Contemporary Wood/Metal Frame,96.96,2016,11,Nov,4.584559232083967
2016-11-02,2016-11-06,Standard Class,Consumer,San Diego,California,92105.0,West,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.488,2016,11,Nov,4.774811689624672
2016-11-02,2016-11-06,Standard Class,Consumer,San Diego,California,92105.0,West,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,2016,11,Nov,2.561250216375334
2016-11-02,2016-11-06,Standard Class,Consumer,San Diego,California,92105.0,West,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,2016,11,Nov,6.241248081947048
2017-07-31,2017-08-05,Standard Class,Corporate,San Francisco,California,94122.0,West,Furniture,Tables,Laminate Occasional Tables,863.128,2017,7,Jul,6.761720905979351
2018-11-06,2018-11-13,Standard Class,Home Office,Seattle,Washington,98105.0,West,Furniture,Tables,Hon 5100 Series Wood Tables,2036.86,2018,11,Nov,7.619655516624252
2018-11-06,2018-11-13,Standard Class,Home Office,Seattle,Washington,98105.0,West,Furniture,Chairs,Hon 2090 âPillow Softâ Series Mid Back Swivel/Tilt Chairs,449.568,2018,11,Nov,6.110509009053811
2018-11-06,2018-11-13,Standard Class,Home Office,Seattle,Washington,98105.0,West,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,108.96,2018,11,Nov,4.700116663297045
2017-02-14,2017-02-19,Standard Class,Consumer,Jackson,Mississippi,39212.0,South,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,264.18,2017,2,Feb,5.580408840686573
2015-07-09,2015-07-13,Standard Class,Home Office,Los Angeles,California,90049.0,West,Office Supplies,Labels,Avery 49,2.88,2015,7,Jul,1.355835153635182
2015-07-09,2015-07-13,Standard Class,Home Office,Los Angeles,California,90049.0,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,2015,7,Jul,3.758965061680624
2015-07-09,2015-07-13,Standard Class,Home Office,Los Angeles,California,90049.0,West,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",23.92,2015,7,Jul,3.2156706939192525
2017-01-30,2017-02-04,Standard Class,Corporate,Chicago,Illinois,60623.0,Central,Office Supplies,Paper,Xerox 1943,156.512,2017,1,Jan,5.059501645839531
2017-09-22,2017-09-25,First Class,Home Office,New York City,New York,10035.0,East,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",128.34,2017,9,Sep,4.862444596018447
2018-12-22,2018-12-24,First Class,Consumer,Los Angeles,California,90008.0,West,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,2018,12,Dec,6.165312806697314
2017-09-02,2017-09-08,Standard Class,Consumer,Des Moines,Washington,98198.0,West,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2017,9,Sep,6.908734799095638
2016-08-02,2016-08-06,Standard Class,Consumer,Springfield,Oregon,97477.0,West,Furniture,Tables,Balt Split Level Computer Training Table,277.5,2016,8,Aug,5.629418059367339
2016-11-21,2016-11-25,Standard Class,Consumer,Philadelphia,Pennsylvania,19120.0,East,Furniture,Tables,"Bevis Oval Conference Table, Walnut",1252.704,2016,11,Nov,7.133857648672844
2016-11-21,2016-11-25,Standard Class,Consumer,Philadelphia,Pennsylvania,19120.0,East,Technology,Phones,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",110.97,2016,11,Nov,4.718230978272105
2018-05-18,2018-05-22,Standard Class,Corporate,Chicago,Illinois,60653.0,Central,Furniture,Furnishings,Flat Face Poster Frame,22.608,2018,5,May,3.161585637640638
2018-05-18,2018-05-22,Standard Class,Corporate,Chicago,Illinois,60653.0,Central,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,2018,5,May,1.0619483042965183
2018-07-23,2018-07-27,Standard Class,Corporate,Chicago,Illinois,60623.0,Central,Office Supplies,Paper,Xerox 1909,63.312,2018,7,Jul,4.163746239025659
2016-09-13,2016-09-17,Second Class,Consumer,Chicago,Illinois,60623.0,Central,Office Supplies,Envelopes,Staple envelope,7.824,2016,9,Sep,2.1774752819512013
2016-09-13,2016-09-17,Second Class,Consumer,Chicago,Illinois,60623.0,Central,Furniture,Chairs,"Global Value Steno Chair, Gray",170.072,2016,9,Sep,5.142084520516454
2017-12-10,2017-12-16,Standard Class,Corporate,New York City,New York,10024.0,East,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6â x 11â",62.82,2017,12,Dec,4.156066620850098
2016-10-02,2016-10-05,Second Class,Consumer,Rockville,Maryland,20852.0,East,Office Supplies,Paper,Xerox 202,19.44,2016,10,Oct,3.017493765335504
2016-10-02,2016-10-05,Second Class,Consumer,Rockville,Maryland,20852.0,East,Office Supplies,Binders,GBC Plastic Binding Combs,7.38,2016,10,Oct,2.1258479144939915
2018-11-17,2018-11-21,Standard Class,Consumer,New York City,New York,10011.0,East,Office Supplies,Paper,Xerox 1905,38.88,2018,11,Nov,3.6858749450936377
2018-11-17,2018-11-21,Standard Class,Consumer,New York City,New York,10011.0,East,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,2018,11,Nov,5.240476366858187
2016-11-30,2016-12-03,First Class,Consumer,Durham,North Carolina,27707.0,South,Office Supplies,Binders,Avery Durable Binders,6.048,2016,11,Nov,1.9527438886338784
2016-11-30,2016-12-03,First Class,Consumer,Durham,North Carolina,27707.0,South,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,98.352,2016,11,Nov,4.598669099645732
2016-11-30,2016-12-03,First Class,Consumer,Durham,North Carolina,27707.0,South,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744,2016,11,Nov,5.819322997759804
2016-12-06,2016-12-11,Second Class,Corporate,Santa Barbara,California,93101.0,West,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2016,12,Dec,2.298577071596507
2018-09-05,2018-09-09,Standard Class,Consumer,Knoxville,Tennessee,37918.0,South,Technology,Accessories,MaxellÂ LTO Ultrium - 800 GB,89.568,2018,9,Sep,4.506100949775808
2018-09-05,2018-09-09,Standard Class,Consumer,Knoxville,Tennessee,37918.0,South,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,71.96,2018,9,Sep,4.289911345766076
2018-09-05,2018-09-09,Standard Class,Consumer,Knoxville,Tennessee,37918.0,South,Office Supplies,Paper,Xerox 220,15.552,2018,9,Sep,2.8065069404432417
2018-04-24,2018-04-30,Standard Class,Consumer,Chicago,Illinois,60610.0,Central,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43,2018,4,Apr,2.4362414778067194
2018-04-24,2018-04-30,Standard Class,Consumer,Chicago,Illinois,60610.0,Central,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,2018,4,Apr,4.3011419059334175
2016-11-08,2016-11-08,Same Day,Corporate,New York City,New York,10024.0,East,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,2016,11,Nov,4.221711158142542
2016-11-08,2016-11-08,Same Day,Corporate,New York City,New York,10024.0,East,Technology,Phones,Mitel MiVoice 5330e IP Phone,549.98,2016,11,Nov,6.3116985108534855
2016-11-08,2016-11-08,Same Day,Corporate,New York City,New York,10024.0,East,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,2016,11,Nov,2.551006451492524
2016-11-08,2016-11-08,Same Day,Corporate,New York City,New York,10024.0,East,Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.8,2016,11,Nov,8.443503593270366
